2022-11-17 02:36:24 - INFO - python seal_hints.py --dataset bco -ts 0 -te 10 -vs 10 -ve 11 --k 100 --log bco --log bco_100k
2022-11-17 02:36:24 - INFO - Namespace(log='bco_100k', gid=1, dataset='bco', data_path='../../01_process/data_papers/bco/', train_start=0, train_end=10, valid_start=10, valid_end=11, node_year=5, train_num=3000, num_ngh=[100, 20, 1, 15], val_percent=100, k=100, epochs=700, bs=4096, lr=0.0005, embed_dim=128, hidden_channels=128, num_layers=3, dropout=0, gnn='rgcn', method='cave', fusion_mode='cat', beta=0.5, alpha=0.5, valid_freq=1, only_papers=False, save_dir='../save', linkgnn='sage', device=device(type='cuda', index=1), num_rels=4)
2022-11-17 02:36:31 - INFO - {'mrr': {10: 0.02854056842625141}, 'cor': {}, 'male': {}}
2022-11-17 02:36:45 - INFO - epoch: 17, train: {'mrr': {5: 0.9363889098167419, 6: 0.9228301644325256, 7: 0.8956509232521057, 8: 0.8907650113105774, 9: 0.8690721392631531}, 'cor': 0, 'male': 0, 'loss': 1.0974}, valid: {'mrr': {10: 0.19834616780281067}, 'cor': {}, 'male': {}}
2022-11-17 02:36:45 - INFO - epoch: 18, train: {'mrr': {5: 0.9344444274902344, 6: 0.9247170090675354, 7: 0.9044075012207031, 8: 0.8893866539001465, 9: 0.8767468333244324}, 'cor': 0, 'male': 0, 'loss': 1.0594}, valid: {'mrr': {10: 0.24312838912010193}, 'cor': {}, 'male': {}}
2022-11-17 02:36:46 - INFO - epoch: 19, train: {'mrr': {5: 0.941944420337677, 6: 0.9292452931404114, 7: 0.9159369468688965, 8: 0.8902481198310852, 9: 0.8859106302261353}, 'cor': 0, 'male': 0, 'loss': 1.0762}, valid: {'mrr': {10: 0.25337034463882446}, 'cor': {}, 'male': {}}
2022-11-17 02:36:47 - INFO - epoch: 20, train: {'mrr': {5: 0.9424999952316284, 6: 0.9284905791282654, 7: 0.9093695282936096, 8: 0.8992074728012085, 9: 0.8832760453224182}, 'cor': 0, 'male': 0, 'loss': 1.0999}, valid: {'mrr': {10: 0.24365189671516418}, 'cor': {}, 'male': {}}
2022-11-17 02:36:48 - INFO - epoch: 21, train: {'mrr': {5: 0.9424999952316284, 6: 0.9305660128593445, 7: 0.9150612950325012, 8: 0.8986905813217163, 9: 0.8939290046691895}, 'cor': 0, 'male': 0, 'loss': 1.0251}, valid: {'mrr': {10: 0.2731066644191742}, 'cor': {}, 'male': {}}
2022-11-17 02:36:49 - INFO - epoch: 22, train: {'mrr': {5: 0.9424999952316284, 6: 0.9320755004882812, 7: 0.9108289480209351, 8: 0.9098897576332092, 9: 0.887857973575592}, 'cor': 0, 'male': 0, 'loss': 1.016}, valid: {'mrr': {10: 0.2854909896850586}, 'cor': {}, 'male': {}}
2022-11-17 02:36:50 - INFO - epoch: 23, train: {'mrr': {5: 0.9422222375869751, 6: 0.9424528479576111, 7: 0.914477527141571, 8: 0.9090282320976257, 9: 0.8972508311271667}, 'cor': 0, 'male': 0, 'loss': 1.0273}, valid: {'mrr': {10: 0.3158223628997803}, 'cor': {}, 'male': {}}
2022-11-17 02:36:51 - INFO - epoch: 24, train: {'mrr': {5: 0.9444444179534912, 6: 0.9422641396522522, 7: 0.9169585704803467, 8: 0.9100620150566101, 9: 0.8959908485412598}, 'cor': 0, 'male': 0, 'loss': 1.0635}, valid: {'mrr': {10: 0.3186185657978058}, 'cor': {}, 'male': {}}
2022-11-17 02:36:52 - INFO - epoch: 25, train: {'mrr': {5: 0.9497222304344177, 6: 0.9369811415672302, 7: 0.924839437007904, 8: 0.9104065895080566, 9: 0.894730806350708}, 'cor': 0, 'male': 0, 'loss': 0.9879}, valid: {'mrr': {10: 0.2734329402446747}, 'cor': {}, 'male': {}}
2022-11-17 02:36:53 - INFO - epoch: 26, train: {'mrr': {5: 0.9463889002799988, 6: 0.9458490610122681, 7: 0.9200233221054077, 8: 0.9157477617263794, 9: 0.8985108733177185}, 'cor': 0, 'male': 0, 'loss': 0.9565}, valid: {'mrr': {10: 0.3158555328845978}, 'cor': {}, 'male': {}}
2022-11-17 02:36:54 - INFO - epoch: 27, train: {'mrr': {5: 0.9549999833106995, 6: 0.9454717040061951, 7: 0.9262989163398743, 8: 0.9157477617263794, 9: 0.9013745784759521}, 'cor': 0, 'male': 0, 'loss': 0.9752}, valid: {'mrr': {10: 0.30430111289024353}, 'cor': {}, 'male': {}}
2022-11-17 02:36:55 - INFO - epoch: 28, train: {'mrr': {5: 0.9483333230018616, 6: 0.9424528479576111, 7: 0.9300934076309204, 8: 0.9171261191368103, 9: 0.9058419466018677}, 'cor': 0, 'male': 0, 'loss': 0.9851}, valid: {'mrr': {10: 0.3443852663040161}, 'cor': {}, 'male': {}}
2022-11-17 02:36:56 - INFO - epoch: 29, train: {'mrr': {5: 0.95333331823349, 6: 0.948113203048706, 7: 0.9277583360671997, 8: 0.9136801958084106, 9: 0.8997709155082703}, 'cor': 0, 'male': 0, 'loss': 0.9272}, valid: {'mrr': {10: 0.3313843607902527}, 'cor': {}, 'male': {}}
2022-11-17 02:36:57 - INFO - epoch: 30, train: {'mrr': {5: 0.9591666460037231, 6: 0.9483019113540649, 7: 0.9300934076309204, 8: 0.9178153276443481, 9: 0.8985108733177185}, 'cor': 0, 'male': 0, 'loss': 0.8836}, valid: {'mrr': {10: 0.3329057991504669}, 'cor': {}, 'male': {}}
2022-11-17 02:36:58 - INFO - epoch: 31, train: {'mrr': {5: 0.9633333086967468, 6: 0.948113203048706, 7: 0.9314069151878357, 8: 0.921261191368103, 9: 0.9080183506011963}, 'cor': 0, 'male': 0, 'loss': 0.8966}, valid: {'mrr': {10: 0.3481551706790924}, 'cor': {}, 'male': {}}
2022-11-17 02:36:59 - INFO - epoch: 32, train: {'mrr': {5: 0.9508333206176758, 6: 0.954150915145874, 7: 0.928633987903595, 8: 0.9203997254371643, 9: 0.9077892303466797}, 'cor': 0, 'male': 0, 'loss': 0.9298}, valid: {'mrr': {10: 0.33418941497802734}, 'cor': {}, 'male': {}}
2022-11-17 02:37:01 - INFO - epoch: 33, train: {'mrr': {5: 0.9574999809265137, 6: 0.9420754909515381, 7: 0.9337419867515564, 8: 0.9255685806274414, 9: 0.9100801944732666}, 'cor': 0, 'male': 0, 'loss': 0.9095}, valid: {'mrr': {10: 0.31872105598449707}, 'cor': {}, 'male': {}}
2022-11-17 02:37:01 - INFO - epoch: 34, train: {'mrr': {5: 0.9555555582046509, 6: 0.949622631072998, 7: 0.9338878989219666, 8: 0.9253962635993958, 9: 0.9122565984725952}, 'cor': 0, 'male': 0, 'loss': 0.8738}, valid: {'mrr': {10: 0.3315567970275879}, 'cor': {}, 'male': {}}
2022-11-17 02:37:02 - INFO - epoch: 35, train: {'mrr': {5: 0.9594444632530212, 6: 0.9443396329879761, 7: 0.9333041310310364, 8: 0.9315989017486572, 9: 0.9129438996315002}, 'cor': 0, 'male': 0, 'loss': 0.876}, valid: {'mrr': {10: 0.35350731015205383}, 'cor': {}, 'male': {}}
2022-11-17 02:37:03 - INFO - epoch: 36, train: {'mrr': {5: 0.9611111283302307, 6: 0.950754702091217, 7: 0.9432282447814941, 8: 0.93573397397995, 9: 0.9160366654396057}, 'cor': 0, 'male': 0, 'loss': 0.879}, valid: {'mrr': {10: 0.349330872297287}, 'cor': {}, 'male': {}}
2022-11-17 02:37:04 - INFO - epoch: 37, train: {'mrr': {5: 0.961388885974884, 6: 0.9532075524330139, 7: 0.9408931732177734, 8: 0.934355616569519, 9: 0.9229094982147217}, 'cor': 0, 'male': 0, 'loss': 0.8451}, valid: {'mrr': {10: 0.37621092796325684}, 'cor': {}, 'male': {}}
