2022-12-01 08:52:21 - INFO - python 01_gnn.py --dataset ogb --k 1000 --log ogb_sage
2022-12-01 08:52:21 - INFO - Namespace(log='ogb_sage', gid=1, dataset='ogb', data_path='../preprocess/data/ogb/', train_start=2000, train_end=2011, valid_start=2011, valid_end=2012, node_year=5, train_num=3000, num_ngh=[100, 20, 1, 15], val_percent=100, k=1000, epochs=700, bs=4096, lr=0.0005, embed_dim=128, hidden_channels=128, num_layers=3, dropout=0, gnn='rgcn', method='cave', fusion_mode='cat', beta=0.5, alpha=0.5, valid_freq=1, only_papers=False, save_dir='../save', edge_gnn='sage', device=device(type='cuda', index=1), num_rels=4)
2022-12-01 08:52:28 - INFO - all_g: Data(x=[1496742, 128], edge_index=[2, 10074486], edge_attr=[10074486], num_nodes=1496742, ts_infos=[12, 3], raw_nid=[1496742], train_val_split=8864377)
2022-12-01 09:13:58 - INFO - epoch: 0, valid: {2011: {'mrr': 0.15459106862545013, 'hits@1,3,10': [0.06855987757444382, 0.1615966409444809, 0.3402969539165497], 'ndcg,@100': [0.29877032522526276, 0.26584484184811874]}}, train: {'mrr': 0.9815674424171448, 'cor': 0, 'loss': 0.4537}
2022-12-01 14:16:45 - INFO - epoch: 15, valid: {2011: {'mrr': 0.36557915806770325, 'hits@1,3,10': [0.2582753300666809, 0.42259782552719116, 0.5754136443138123], 'ndcg,@100': [0.47473902311948596, 0.4446953702607453]}}, train: {'mrr': 0.9990586042404175, 'cor': 0, 'loss': 0.1074}
2022-12-01 14:34:00 - INFO - epoch: 16, valid: {2011: {'mrr': 0.3668610751628876, 'hits@1,3,10': [0.26010745763778687, 0.42536836862564087, 0.5737379193305969], 'ndcg,@100': [0.47526586758724015, 0.44474964046237003]}}, train: {'mrr': 0.9990830421447754, 'cor': 0, 'loss': 0.1048}
2022-12-01 14:52:14 - INFO - epoch: 17, valid: {2011: {'mrr': 0.3645136058330536, 'hits@1,3,10': [0.2617496848106384, 0.41957035660743713, 0.5642755627632141], 'ndcg,@100': [0.4722208371382861, 0.44062240377457995]}}, train: {'mrr': 0.9991425275802612, 'cor': 0, 'loss': 0.1024}
2022-12-01 15:21:04 - INFO - epoch: 18, valid: {2011: {'mrr': 0.37093713879585266, 'hits@1,3,10': [0.2666204869747162, 0.4285410940647125, 0.5722185373306274], 'ndcg,@100': [0.4776055497322795, 0.4462991896047088]}}, train: {'mrr': 0.9991612434387207, 'cor': 0, 'loss': 0.1007}
2022-12-01 15:38:19 - INFO - epoch: 19, valid: {2011: {'mrr': 0.36595648527145386, 'hits@1,3,10': [0.2622970938682556, 0.4226425290107727, 0.5661523938179016], 'ndcg,@100': [0.473188302842514, 0.44155682819424497]}}, train: {'mrr': 0.9991814494132996, 'cor': 0, 'loss': 0.0988}
2022-12-01 15:55:33 - INFO - epoch: 20, valid: {2011: {'mrr': 0.3693878650665283, 'hits@1,3,10': [0.2671455442905426, 0.42530134320259094, 0.5670238137245178], 'ndcg,@100': [0.4757607141632702, 0.4438937725940785]}}, train: {'mrr': 0.9992053508758545, 'cor': 0, 'loss': 0.0972}
2022-12-01 16:12:25 - INFO - epoch: 21, valid: {2011: {'mrr': 0.36414849758148193, 'hits@1,3,10': [0.25991755723953247, 0.42162591218948364, 0.5663869976997375], 'ndcg,@100': [0.4718474008202364, 0.44027601428703816]}}, train: {'mrr': 0.9992280602455139, 'cor': 0, 'loss': 0.0956}
2022-12-01 16:32:54 - INFO - epoch: 22, valid: {2011: {'mrr': 0.3677217364311218, 'hits@1,3,10': [0.2632131576538086, 0.42493268847465515, 0.5701741576194763], 'ndcg,@100': [0.4748830174202402, 0.4435484340981866]}}, train: {'mrr': 0.9992551207542419, 'cor': 0, 'loss': 0.0941}
2022-12-01 16:51:38 - INFO - epoch: 23, valid: {2011: {'mrr': 0.3655587434768677, 'hits@1,3,10': [0.2638499438762665, 0.42226269841194153, 0.561661422252655], 'ndcg,@100': [0.47197257734519393, 0.4393065246972405]}}, train: {'mrr': 0.9992775321006775, 'cor': 0, 'loss': 0.0925}
2022-12-01 17:16:51 - INFO - epoch: 24, valid: {2011: {'mrr': 0.3627847731113434, 'hits@1,3,10': [0.2601745128631592, 0.4199613332748413, 0.5595946907997131], 'ndcg,@100': [0.46978042707746337, 0.43723740566658775]}}, train: {'mrr': 0.9992961883544922, 'cor': 0, 'loss': 0.0913}
2022-12-01 17:35:42 - INFO - epoch: 25, valid: {2011: {'mrr': 0.3694802522659302, 'hits@1,3,10': [0.26754772663116455, 0.4262062609195709, 0.5641303658485413], 'ndcg,@100': [0.4754354568571866, 0.44332178177963993]}}, train: {'mrr': 0.9993031620979309, 'cor': 0, 'loss': 0.0898}
2022-12-01 17:54:10 - INFO - epoch: 26, valid: {2011: {'mrr': 0.3722415864467621, 'hits@1,3,10': [0.2714466154575348, 0.43013864755630493, 0.5634042024612427], 'ndcg,@100': [0.47716397195168203, 0.44442098143654835]}}, train: {'mrr': 0.9993190765380859, 'cor': 0, 'loss': 0.089}
2022-12-01 18:25:15 - INFO - epoch: 27, valid: {2011: {'mrr': 0.36635124683380127, 'hits@1,3,10': [0.26826271414756775, 0.42070984840393066, 0.5535620450973511], 'ndcg,@100': [0.47146267824290117, 0.4378027310359998]}}, train: {'mrr': 0.9993313550949097, 'cor': 0, 'loss': 0.0877}
2022-12-01 18:42:04 - INFO - epoch: 28, valid: {2011: {'mrr': 0.3682307004928589, 'hits@1,3,10': [0.26780468225479126, 0.4247092604637146, 0.559728741645813], 'ndcg,@100': [0.4737817002865096, 0.4409280957267775]}}, train: {'mrr': 0.9993467330932617, 'cor': 0, 'loss': 0.087}
2022-12-01 18:58:53 - INFO - epoch: 29, valid: {2011: {'mrr': 0.36596184968948364, 'hits@1,3,10': [0.2668662667274475, 0.4215923845767975, 0.5545563101768494], 'ndcg,@100': [0.4713179652503526, 0.4378777914495172]}}, train: {'mrr': 0.9993554949760437, 'cor': 0, 'loss': 0.0861}
2022-12-01 19:15:46 - INFO - epoch: 30, valid: {2011: {'mrr': 0.36514073610305786, 'hits@1,3,10': [0.2666875123977661, 0.4199613332748413, 0.5526683330535889], 'ndcg,@100': [0.470379251832938, 0.4365890448140202]}}, train: {'mrr': 0.9993695020675659, 'cor': 0, 'loss': 0.0848}
2022-12-01 19:34:02 - INFO - epoch: 31, valid: {2011: {'mrr': 0.36802685260772705, 'hits@1,3,10': [0.2687319219112396, 0.4241618514060974, 0.556299090385437], 'ndcg,@100': [0.47314099356869405, 0.43992556398127114]}}, train: {'mrr': 0.9993814826011658, 'cor': 0, 'loss': 0.0842}
2022-12-01 19:53:00 - INFO - epoch: 32, valid: {2011: {'mrr': 0.37114259600639343, 'hits@1,3,10': [0.27291008830070496, 0.4267424941062927, 0.5578631162643433], 'ndcg,@100': [0.4754954332765112, 0.4420696231804503]}}, train: {'mrr': 0.9993904829025269, 'cor': 0, 'loss': 0.0834}
2022-12-01 20:11:39 - INFO - epoch: 33, valid: {2011: {'mrr': 0.36298009753227234, 'hits@1,3,10': [0.26539161801338196, 0.41749241948127747, 0.5479874610900879], 'ndcg,@100': [0.46836300884745363, 0.43436571000297564]}}, train: {'mrr': 0.9994167685508728, 'cor': 0, 'loss': 0.0824}
2022-12-01 20:26:32 - INFO - epoch: 34, valid: {2011: {'mrr': 0.3629666864871979, 'hits@1,3,10': [0.2659725546836853, 0.41581669449806213, 0.5467920899391174], 'ndcg,@100': [0.46828301836216474, 0.43423603587792764]}}, train: {'mrr': 0.999411940574646, 'cor': 0, 'loss': 0.082}
2022-12-01 20:41:25 - INFO - epoch: 35, valid: {2011: {'mrr': 0.366820752620697, 'hits@1,3,10': [0.2700166404247284, 0.42115670442581177, 0.5486242175102234], 'ndcg,@100': [0.47109045640398467, 0.4366844171251165]}}, train: {'mrr': 0.9994121193885803, 'cor': 0, 'loss': 0.081}
2022-12-01 21:07:32 - INFO - epoch: 36, valid: {2011: {'mrr': 0.36491504311561584, 'hits@1,3,10': [0.26835209131240845, 0.4183526337146759, 0.547518253326416], 'ndcg,@100': [0.4695912437553571, 0.4352447536783837]}}, train: {'mrr': 0.9994392991065979, 'cor': 0, 'loss': 0.0802}
2022-12-01 21:33:14 - INFO - epoch: 37, valid: {2011: {'mrr': 0.3667547404766083, 'hits@1,3,10': [0.2701171934604645, 0.42135778069496155, 0.5492051243782043], 'ndcg,@100': [0.4711275682792271, 0.43688330390466956]}}, train: {'mrr': 0.9994382858276367, 'cor': 0, 'loss': 0.0795}
2022-12-01 21:49:01 - INFO - epoch: 38, valid: {2011: {'mrr': 0.3678146004676819, 'hits@1,3,10': [0.2718822956085205, 0.42197221517562866, 0.5478310585021973], 'ndcg,@100': [0.47185763351781296, 0.4374952905516289]}}, train: {'mrr': 0.9994463324546814, 'cor': 0, 'loss': 0.0788}
2022-12-01 22:03:52 - INFO - epoch: 39, valid: {2011: {'mrr': 0.36598441004753113, 'hits@1,3,10': [0.2705305516719818, 0.41910114884376526, 0.546278178691864], 'ndcg,@100': [0.470148639751615, 0.43555173374108863]}}, train: {'mrr': 0.9994565844535828, 'cor': 0, 'loss': 0.0781}
2022-12-01 22:18:40 - INFO - epoch: 40, valid: {2011: {'mrr': 0.36153098940849304, 'hits@1,3,10': [0.2664529085159302, 0.4135265350341797, 0.5404019355773926], 'ndcg,@100': [0.46628205523588157, 0.43135094023939463]}}, train: {'mrr': 0.9994606375694275, 'cor': 0, 'loss': 0.0777}
2022-12-01 22:34:47 - INFO - epoch: 41, valid: {2011: {'mrr': 0.3589397668838501, 'hits@1,3,10': [0.26406219601631165, 0.4114821255207062, 0.5385251045227051], 'ndcg,@100': [0.46394321948550216, 0.42862081014728864]}}, train: {'mrr': 0.9994671940803528, 'cor': 0, 'loss': 0.077}
2022-12-01 23:00:33 - INFO - epoch: 42, valid: {2011: {'mrr': 0.3621881902217865, 'hits@1,3,10': [0.2671343684196472, 0.41579434275627136, 0.5400667786598206], 'ndcg,@100': [0.4663517170783771, 0.4308238620268127]}}, train: {'mrr': 0.9994854927062988, 'cor': 0, 'loss': 0.0763}
2022-12-01 23:16:57 - INFO - epoch: 43, valid: {2011: {'mrr': 0.3647810220718384, 'hits@1,3,10': [0.2687654197216034, 0.41938042640686035, 0.5447030067443848], 'ndcg,@100': [0.4689660664159208, 0.43406197953199094]}}, train: {'mrr': 0.9994826316833496, 'cor': 0, 'loss': 0.0759}
2022-12-01 23:31:50 - INFO - epoch: 44, valid: {2011: {'mrr': 0.362186074256897, 'hits@1,3,10': [0.26932400465011597, 0.41374996304512024, 0.5361455678939819], 'ndcg,@100': [0.4659986001894236, 0.43042806634555714]}}, train: {'mrr': 0.9994823336601257, 'cor': 0, 'loss': 0.0754}
2022-12-01 23:46:38 - INFO - epoch: 45, valid: {2011: {'mrr': 0.36119547486305237, 'hits@1,3,10': [0.2687765955924988, 0.41187313199043274, 0.5347044467926025], 'ndcg,@100': [0.46518901195640616, 0.42944046732780977]}}, train: {'mrr': 0.9994937181472778, 'cor': 0, 'loss': 0.0749}
2022-12-02 00:08:44 - INFO - epoch: 46, valid: {2011: {'mrr': 0.35574159026145935, 'hits@1,3,10': [0.2648330330848694, 0.40558356046676636, 0.5261805653572083], 'ndcg,@100': [0.45997176426541475, 0.42328681731615825]}}, train: {'mrr': 0.9994967579841614, 'cor': 0, 'loss': 0.0744}
2022-12-02 00:22:35 - INFO - epoch: 47, valid: {2011: {'mrr': 0.36482447385787964, 'hits@1,3,10': [0.2716365158557892, 0.41671043634414673, 0.539999783039093], 'ndcg,@100': [0.4686385605574173, 0.43369723665091253]}}, train: {'mrr': 0.999505341053009, 'cor': 0, 'loss': 0.074}
2022-12-02 00:36:22 - INFO - epoch: 48, valid: {2011: {'mrr': 0.3628057837486267, 'hits@1,3,10': [0.2694022059440613, 0.4154815375804901, 0.5376202464103699], 'ndcg,@100': [0.46658040626304664, 0.4310353632523615]}}, train: {'mrr': 0.9995080232620239, 'cor': 0, 'loss': 0.0732}
2022-12-02 00:53:43 - INFO - epoch: 49, valid: {2011: {'mrr': 0.3633577823638916, 'hits@1,3,10': [0.27167004346847534, 0.4152469336986542, 0.5344921946525574], 'ndcg,@100': [0.4664552019368803, 0.43021897822130445]}}, train: {'mrr': 0.9995166063308716, 'cor': 0, 'loss': 0.0729}
2022-12-02 01:07:31 - INFO - epoch: 50, valid: {2011: {'mrr': 0.36032167077064514, 'hits@1,3,10': [0.2708880305290222, 0.40990695357322693, 0.5270519256591797], 'ndcg,@100': [0.4632775391575584, 0.4264480436258994]}}, train: {'mrr': 0.9995303750038147, 'cor': 0, 'loss': 0.0725}
2022-12-02 01:22:05 - INFO - epoch: 51, valid: {2011: {'mrr': 0.3579685389995575, 'hits@1,3,10': [0.26701149344444275, 0.4081641733646393, 0.5282137989997864], 'ndcg,@100': [0.4619151846173032, 0.4254403278684272]}}, train: {'mrr': 0.9995192289352417, 'cor': 0, 'loss': 0.0722}
2022-12-02 01:36:02 - INFO - epoch: 52, valid: {2011: {'mrr': 0.3621169328689575, 'hits@1,3,10': [0.26872074604034424, 0.4142191708087921, 0.5375196933746338], 'ndcg,@100': [0.46596084800876636, 0.4303059821989427]}}, train: {'mrr': 0.9995168447494507, 'cor': 0, 'loss': 0.0718}
2022-12-02 01:49:48 - INFO - epoch: 53, valid: {2011: {'mrr': 0.3598601222038269, 'hits@1,3,10': [0.2691005766391754, 0.4105437099933624, 0.529062807559967], 'ndcg,@100': [0.46315426468217513, 0.4264820964913287]}}, train: {'mrr': 0.9995375871658325, 'cor': 0, 'loss': 0.0712}
2022-12-02 02:11:04 - INFO - epoch: 54, valid: {2011: {'mrr': 0.355583131313324, 'hits@1,3,10': [0.2643526494503021, 0.4065442979335785, 0.5248511433601379], 'ndcg,@100': [0.4595242484562649, 0.42266546203573657]}}, train: {'mrr': 0.9995380640029907, 'cor': 0, 'loss': 0.0707}
2022-12-02 02:42:04 - INFO - epoch: 55, valid: {2011: {'mrr': 0.3616546392440796, 'hits@1,3,10': [0.26923462748527527, 0.413783460855484, 0.5333415269851685], 'ndcg,@100': [0.465097542709958, 0.4291449035566122]}}, train: {'mrr': 0.9995445609092712, 'cor': 0, 'loss': 0.0706}
2022-12-02 02:58:46 - INFO - epoch: 56, valid: {2011: {'mrr': 0.3563140034675598, 'hits@1,3,10': [0.2656373977661133, 0.40702468156814575, 0.5254209041595459], 'ndcg,@100': [0.4599822785495816, 0.4229401024131009]}}, train: {'mrr': 0.9995465874671936, 'cor': 0, 'loss': 0.07}
2022-12-02 03:16:02 - INFO - epoch: 57, valid: {2011: {'mrr': 0.3594622015953064, 'hits@1,3,10': [0.26978203654289246, 0.4088679850101471, 0.5267167687416077], 'ndcg,@100': [0.46271626137868116, 0.42611365743811924]}}, train: {'mrr': 0.9995473027229309, 'cor': 0, 'loss': 0.0699}
2022-12-02 03:40:48 - INFO - epoch: 58, valid: {2011: {'mrr': 0.3596113920211792, 'hits@1,3,10': [0.26951393485069275, 0.4096499979496002, 0.5278451442718506], 'ndcg,@100': [0.46296481128428035, 0.42629061081996455]}}, train: {'mrr': 0.9995494484901428, 'cor': 0, 'loss': 0.0694}
2022-12-02 03:57:52 - INFO - epoch: 59, valid: {2011: {'mrr': 0.3527968227863312, 'hits@1,3,10': [0.26290035247802734, 0.4026119112968445, 0.520293116569519], 'ndcg,@100': [0.4570375958842863, 0.4199244382831731]}}, train: {'mrr': 0.9995589256286621, 'cor': 0, 'loss': 0.0691}
2022-12-02 04:12:59 - INFO - epoch: 60, valid: {2011: {'mrr': 0.35691529512405396, 'hits@1,3,10': [0.2677823305130005, 0.40665602684020996, 0.521533191204071], 'ndcg,@100': [0.4601502394430144, 0.4228763345463936]}}, train: {'mrr': 0.9995536208152771, 'cor': 0, 'loss': 0.0691}
2022-12-02 04:38:53 - INFO - epoch: 61, valid: {2011: {'mrr': 0.355749249458313, 'hits@1,3,10': [0.26711204648017883, 0.4046451449394226, 0.5202037692070007], 'ndcg,@100': [0.4593111954686797, 0.42207444941310224]}}, train: {'mrr': 0.9995614886283875, 'cor': 0, 'loss': 0.0687}
2022-12-02 04:54:08 - INFO - epoch: 62, valid: {2011: {'mrr': 0.3525501489639282, 'hits@1,3,10': [0.2621071934700012, 0.40236613154411316, 0.5218459963798523], 'ndcg,@100': [0.4569474295718631, 0.41975540501520403]}}, train: {'mrr': 0.999571681022644, 'cor': 0, 'loss': 0.0684}
2022-12-02 05:09:58 - INFO - epoch: 63, valid: {2011: {'mrr': 0.35635340213775635, 'hits@1,3,10': [0.26727962493896484, 0.4058181345462799, 0.5223934054374695], 'ndcg,@100': [0.4600010979900923, 0.42320595997127475]}}, train: {'mrr': 0.9995662569999695, 'cor': 0, 'loss': 0.0679}
2022-12-02 05:25:25 - INFO - epoch: 64, valid: {2011: {'mrr': 0.3573652505874634, 'hits@1,3,10': [0.26994961500167847, 0.4063432216644287, 0.5183269381523132], 'ndcg,@100': [0.46015871427581234, 0.42268168712811954]}}, train: {'mrr': 0.9995691776275635, 'cor': 0, 'loss': 0.0677}
2022-12-02 05:40:38 - INFO - epoch: 65, valid: {2011: {'mrr': 0.3575212359428406, 'hits@1,3,10': [0.2705640494823456, 0.4059857130050659, 0.5181035399436951], 'ndcg,@100': [0.4600137928526211, 0.4222297484387857]}}, train: {'mrr': 0.9995688199996948, 'cor': 0, 'loss': 0.0677}
2022-12-02 05:55:48 - INFO - epoch: 66, valid: {2011: {'mrr': 0.3574022054672241, 'hits@1,3,10': [0.26780468225479126, 0.4078625440597534, 0.5238456726074219], 'ndcg,@100': [0.4608718627048853, 0.4239516740810979]}}, train: {'mrr': 0.9995729923248291, 'cor': 0, 'loss': 0.0673}
2022-12-02 06:26:19 - INFO - epoch: 67, valid: {2011: {'mrr': 0.3536315858364105, 'hits@1,3,10': [0.26458725333213806, 0.40352797508239746, 0.5197234153747559], 'ndcg,@100': [0.457339107926937, 0.419720574071346]}}, train: {'mrr': 0.9995714426040649, 'cor': 0, 'loss': 0.0669}
2022-12-02 06:41:41 - INFO - epoch: 68, valid: {2011: {'mrr': 0.35403960943222046, 'hits@1,3,10': [0.2661512792110443, 0.4025113582611084, 0.5178018808364868], 'ndcg,@100': [0.4574870690483747, 0.419756093382028]}}, train: {'mrr': 0.999579131603241, 'cor': 0, 'loss': 0.0665}
2022-12-02 06:56:59 - INFO - epoch: 69, valid: {2011: {'mrr': 0.35263362526893616, 'hits@1,3,10': [0.2640845477581024, 0.40111491084098816, 0.518014132976532], 'ndcg,@100': [0.4564993852084502, 0.4188490795239527]}}, train: {'mrr': 0.999577522277832, 'cor': 0, 'loss': 0.0666}
2022-12-02 07:27:35 - INFO - epoch: 70, valid: {2011: {'mrr': 0.3577549159526825, 'hits@1,3,10': [0.2697373628616333, 0.4071475565433502, 0.5214661359786987], 'ndcg,@100': [0.4608274250207587, 0.4235679975454979]}}, train: {'mrr': 0.9995883703231812, 'cor': 0, 'loss': 0.0661}
2022-12-02 07:42:52 - INFO - epoch: 71, valid: {2011: {'mrr': 0.35311105847358704, 'hits@1,3,10': [0.26397281885147095, 0.4027012884616852, 0.5193435549736023], 'ndcg,@100': [0.4569279302340729, 0.41943737530504777]}}, train: {'mrr': 0.9995858669281006, 'cor': 0, 'loss': 0.0659}
2022-12-02 07:58:08 - INFO - epoch: 72, valid: {2011: {'mrr': 0.3562498092651367, 'hits@1,3,10': [0.26971501111984253, 0.40424296259880066, 0.5176343321800232], 'ndcg,@100': [0.45905650371532064, 0.4213320556564221]}}, train: {'mrr': 0.999588131904602, 'cor': 0, 'loss': 0.0656}
2022-12-02 08:26:39 - INFO - epoch: 73, valid: {2011: {'mrr': 0.35291245579719543, 'hits@1,3,10': [0.26576027274131775, 0.4006457030773163, 0.5153776407241821], 'ndcg,@100': [0.4564109108584186, 0.4185454194656709]}}, train: {'mrr': 0.9995836019515991, 'cor': 0, 'loss': 0.0655}
2022-12-02 08:42:02 - INFO - epoch: 74, valid: {2011: {'mrr': 0.3525177240371704, 'hits@1,3,10': [0.2656262218952179, 0.39939451217651367, 0.5152547955513], 'ndcg,@100': [0.4562559922707033, 0.4187666132454584]}}, train: {'mrr': 0.9996070861816406, 'cor': 0, 'loss': 0.0653}
2022-12-02 08:57:25 - INFO - epoch: 75, valid: {2011: {'mrr': 0.35852789878845215, 'hits@1,3,10': [0.2704411745071411, 0.4068682789802551, 0.5230525135993958], 'ndcg,@100': [0.4615442102473306, 0.4246036483100515]}}, train: {'mrr': 0.9995883703231812, 'cor': 0, 'loss': 0.0651}
2022-12-02 09:12:49 - INFO - epoch: 76, valid: {2011: {'mrr': 0.34814339876174927, 'hits@1,3,10': [0.26117995381355286, 0.39609888195991516, 0.5090433955192566], 'ndcg,@100': [0.4521806742101307, 0.41383775731552014]}}, train: {'mrr': 0.9995937943458557, 'cor': 0, 'loss': 0.0648}
2022-12-02 09:36:58 - INFO - epoch: 77, valid: {2011: {'mrr': 0.3535865247249603, 'hits@1,3,10': [0.26708969473838806, 0.4020756781101227, 0.5134449601173401], 'ndcg,@100': [0.4566722164407811, 0.41844612747073007]}}, train: {'mrr': 0.9995933175086975, 'cor': 0, 'loss': 0.0645}
2022-12-02 09:52:16 - INFO - epoch: 78, valid: {2011: {'mrr': 0.3504948914051056, 'hits@1,3,10': [0.2642633020877838, 0.39745065569877625, 0.511501133441925], 'ndcg,@100': [0.4543685241422167, 0.41646854505903175]}}, train: {'mrr': 0.9996021389961243, 'cor': 0, 'loss': 0.0643}
2022-12-02 10:07:39 - INFO - epoch: 79, valid: {2011: {'mrr': 0.3551313281059265, 'hits@1,3,10': [0.2659166753292084, 0.40426531434059143, 0.5210863351821899], 'ndcg,@100': [0.45885433954050486, 0.4217154598566577]}}, train: {'mrr': 0.9996010065078735, 'cor': 0, 'loss': 0.0643}
2022-12-02 10:33:45 - INFO - epoch: 80, valid: {2011: {'mrr': 0.34904539585113525, 'hits@1,3,10': [0.26102355122566223, 0.3977746367454529, 0.5116128325462341], 'ndcg,@100': [0.45305749809029033, 0.41476120582100623]}}, train: {'mrr': 0.9995928406715393, 'cor': 0, 'loss': 0.0641}
